Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,Background,label
16,56,36,48,20,40,0,0,32,40,36,44,80,80,52,80,88,76,68,Talking in phone
16,56,0,0,60,40,0,0,60,60,48,44,80,80,56,80,84,72,68,Talking in phone
16,56,0,0,0,0,0,0,68,60,48,44,80,80,40,68,76,68,76,Talking in phone
16,56,0,0,0,0,0,0,68,60,48,44,80,84,40,68,76,68,76,Talking in phone
16,56,0,0,48,44,0,0,68,60,48,44,80,80,52,80,88,76,76,Talking in phone
16,44,56,48,60,44,0,0,64,60,48,44,80,84,56,84,92,76,68,Talking in phone
16,56,56,48,60,40,0,0,48,36,52,44,80,84,52,84,84,72,68,Talking in phone
16,56,44,56,48,60,0,0,48,64,44,68,80,84,56,84,88,76,68,Talking in phone
16,52,52,48,52,48,16,60,68,56,44,44,80,80,56,84,88,56,68,Talking in phone
16,52,48,48,52,48,16,60,68,56,44,44,80,80,56,84,88,56,68,Talking in phone
16,52,48,48,52,44,0,0,68,56,44,44,80,80,56,84,0,0,68,Talking in phone
16,52,52,56,56,48,16,56,68,56,56,44,80,80,56,84,80,68,68,Talking in phone
16,52,52,56,52,44,0,0,68,56,56,44,80,80,56,84,92,68,80,Talking in phone
16,52,48,52,52,48,0,0,44,36,40,48,80,80,56,84,80,64,68,Talking in phone
16,52,52,56,56,56,16,60,68,56,44,52,80,80,56,80,84,64,68,Talking in phone
16,52,52,56,56,56,16,60,68,56,44,52,80,80,56,80,84,64,68,Talking in phone
16,56,52,56,52,56,16,60,68,56,40,48,72,76,52,80,84,64,68,Talking in phone
16,52,48,56,48,56,0,0,68,56,40,48,80,80,52,80,80,64,68,Talking in phone
16,52,48,48,52,44,16,60,68,56,44,48,72,76,56,80,80,68,68,Talking in phone
16,52,48,48,52,44,64,48,68,56,44,44,48,56,52,68,80,64,68,Talking in phone
12,48,0,0,0,0,0,0,0,0,16,44,28,56,56,80,92,72,76,Talking in phone
12,48,0,0,0,0,0,0,0,0,16,44,44,56,56,80,92,72,76,Talking in phone
16,56,0,0,0,0,0,0,48,36,16,52,80,80,56,80,92,72,68,Talking in phone
16,48,0,0,16,44,0,0,56,64,16,48,64,64,52,80,80,68,60,Talking in phone
16,56,0,0,0,0,0,0,0,0,16,56,80,80,52,80,80,68,68,Talking in phone
16,60,0,0,64,36,0,0,68,56,16,56,80,84,52,80,80,68,80,Talking in phone
16,52,48,56,48,56,0,0,52,76,48,72,76,84,52,80,92,68,80,Talking in phone
16,52,48,56,48,56,0,0,52,76,48,72,76,84,52,80,92,68,80,Talking in phone
16,56,48,56,48,56,0,0,52,64,48,72,72,80,52,80,80,68,80,Talking in phone
16,56,44,56,48,56,0,0,52,44,48,72,80,80,52,80,88,72,68,Talking in phone
16,52,48,56,48,52,0,0,60,60,48,72,80,80,52,80,88,72,68,Talking in phone
16,52,44,52,48,52,0,0,40,56,40,52,80,80,52,80,92,56,68,Talking in phone
16,56,48,56,48,52,16,60,44,68,80,80,80,80,52,80,80,68,68,Talking in phone
16,56,48,56,48,52,16,60,44,68,80,80,80,80,52,80,80,68,68,Talking in phone
16,52,44,56,48,48,16,60,80,92,44,72,80,80,52,80,80,68,80,Talking in phone
16,56,44,56,56,36,68,36,52,44,48,72,80,80,52,80,88,52,68,Talking in phone
16,56,44,56,52,40,16,60,52,44,44,76,80,84,52,80,88,76,68,Talking in phone
16,52,44,56,48,52,16,60,40,56,48,72,80,84,52,80,88,76,80,Talking in phone
16,52,44,52,52,36,0,0,56,44,40,52,80,84,52,80,88,56,80,Talking in phone
16,56,48,56,52,36,0,0,52,76,48,72,72,84,52,80,84,72,80,Talking in phone
16,56,48,56,52,36,0,0,52,76,48,72,72,84,52,80,84,72,80,Talking in phone
16,56,48,56,52,36,68,36,52,44,48,72,72,84,52,80,88,80,68,Talking in phone
16,56,44,56,52,36,0,0,52,44,48,72,72,84,52,80,92,56,68,Talking in phone
16,56,44,56,52,36,80,36,80,36,48,72,72,84,52,84,84,76,80,Talking in phone
16,56,44,52,52,36,80,36,68,56,48,72,72,84,52,80,80,72,68,Talking in phone
16,56,44,52,52,36,80,36,80,36,44,72,72,84,52,80,88,80,68,Talking in phone
16,56,44,52,52,36,80,36,80,36,48,72,72,84,52,80,80,72,68,Talking in phone
16,52,32,48,48,56,0,0,68,56,48,76,76,88,52,80,84,76,68,Talking in phone
16,56,32,48,76,36,0,0,68,56,48,76,68,84,52,80,84,76,68,Talking in phone
16,52,44,56,52,56,80,40,80,44,48,76,72,88,52,80,84,72,68,Talking in phone
16,52,48,56,76,36,80,40,80,36,48,76,68,84,52,80,80,72,80,Talking in phone
16,56,44,56,60,40,80,36,84,36,48,72,48,72,52,80,84,76,68,Talking in phone
16,56,44,56,60,40,80,36,84,36,48,72,48,72,52,80,84,76,68,Talking in phone
16,56,48,56,52,56,0,0,68,56,44,56,32,60,52,80,88,56,80,Talking in phone
16,56,44,52,72,36,0,0,64,60,40,52,68,84,52,80,92,56,80,Talking in phone
16,56,0,0,60,36,16,56,72,40,48,72,68,84,52,80,88,56,80,Talking in phone
16,44,44,56,48,56,0,0,68,56,44,72,72,84,52,80,84,80,68,Talking in phone
16,56,48,56,48,56,0,0,64,56,44,72,68,84,52,80,80,76,68,Talking in phone
16,56,48,56,48,56,0,0,64,56,44,72,68,84,52,80,80,76,68,Talking in phone
16,52,44,52,48,56,0,0,64,60,36,44,76,88,52,80,80,88,68,Talking in phone
16,52,0,0,60,40,0,0,64,52,48,72,76,88,52,80,80,88,68,Talking in phone
16,52,44,52,44,40,0,0,56,40,48,72,68,84,52,80,0,0,80,Talking in phone
16,48,44,52,44,40,56,40,52,40,52,72,80,88,52,84,0,0,68,Talking in phone
16,48,44,52,44,40,16,56,52,40,48,72,72,84,52,80,88,56,68,Talking in phone
16,48,44,52,40,40,16,56,56,40,48,72,72,84,52,80,88,56,68,Talking in phone
16,48,48,52,52,32,56,40,52,40,52,68,44,76,52,80,80,72,68,Talking in phone
16,52,40,56,40,40,68,44,68,52,36,40,68,84,48,80,56,60,68,Talking in phone
16,52,40,44,40,40,56,40,64,48,32,40,80,88,48,80,60,60,68,Talking in phone
16,52,40,56,40,40,56,40,56,44,48,72,68,84,48,80,80,76,80,Talking in phone
16,52,40,56,56,36,56,40,48,40,48,72,68,84,48,80,80,72,68,Talking in phone
16,52,40,56,56,36,56,40,52,40,48,72,68,84,48,80,80,72,68,Talking in phone
16,52,44,52,52,36,56,40,52,40,44,68,44,76,48,80,80,68,68,Talking in phone
16,52,48,56,56,40,68,36,48,40,48,68,68,84,48,80,80,64,68,Talking in phone
16,52,48,56,56,40,0,0,52,44,52,68,80,88,48,80,80,72,80,Talking in phone
16,52,48,56,52,48,0,0,64,56,52,68,80,88,48,80,84,88,68,Talking in phone
16,52,48,56,52,52,0,0,56,44,52,64,80,88,48,80,92,72,80,Talking in phone
16,52,48,56,52,52,0,0,56,44,52,64,48,84,48,80,92,72,80,Talking in phone
16,52,48,56,52,52,0,0,64,52,48,64,80,88,52,84,80,68,80,Talking in phone
16,52,48,56,52,36,68,36,64,52,52,64,48,84,52,84,92,72,80,Talking in phone
16,52,48,56,52,52,16,60,64,52,52,60,68,84,48,80,80,72,80,Talking in phone
16,52,52,56,52,52,0,0,64,52,48,72,68,84,48,80,80,72,68,Talking in phone
16,52,48,56,52,52,0,0,56,44,48,56,68,84,48,80,80,72,68,Talking in phone
16,52,48,56,52,52,0,0,56,44,48,56,68,84,48,80,80,72,68,Talking in phone
16,52,48,56,52,56,80,16,64,52,48,60,68,84,48,80,80,72,80,Talking in phone
16,52,48,56,52,52,0,0,64,52,52,72,68,84,48,80,92,72,80,Talking in phone
16,52,52,56,52,56,0,0,64,56,52,72,68,84,48,80,80,72,80,Talking in phone
16,52,52,56,52,52,64,56,64,56,52,60,68,84,48,80,80,72,80,Talking in phone
16,52,48,56,56,52,0,0,64,52,52,72,68,84,48,80,80,72,68,Talking in phone
16,52,48,56,56,52,0,0,64,52,52,72,68,84,48,80,80,72,68,Talking in phone
16,48,36,48,40,36,56,40,44,44,36,44,56,40,52,68,76,36,76,Talking in phone
16,48,36,48,40,36,56,40,44,44,36,44,56,40,52,68,76,36,76,Talking in phone
16,48,36,48,40,36,56,40,44,44,36,44,60,40,52,68,76,36,76,Talking in phone
16,48,36,48,40,36,56,40,44,44,36,44,60,40,52,68,76,36,76,Talking in phone
16,48,36,48,40,36,56,40,44,44,36,44,60,40,52,68,76,36,76,Talking in phone
16,48,36,48,40,36,56,40,44,44,36,44,60,40,52,68,76,36,76,Talking in phone
16,48,36,48,40,36,56,40,44,44,36,44,60,40,52,68,76,36,76,Talking in phone
16,44,0,0,68,40,56,40,60,48,80,52,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,68,40,56,40,60,48,80,52,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,68,40,56,40,60,48,80,52,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,68,40,56,40,60,48,80,52,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,68,40,56,40,60,48,80,52,76,72,52,68,76,36,76,Talking in phone
16,44,40,48,40,40,56,40,60,48,52,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,40,40,56,40,60,48,52,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,40,40,56,40,60,48,52,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,40,40,56,40,60,48,52,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,40,40,56,40,60,48,52,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,44,40,56,40,60,48,52,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,44,40,56,40,60,48,52,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,44,40,56,40,60,48,52,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,44,40,56,40,60,48,52,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,44,40,56,40,60,48,52,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,44,40,56,40,60,48,48,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,44,40,56,40,60,48,48,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,44,40,56,40,60,48,48,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,48,44,40,56,40,60,48,48,60,76,72,52,68,76,36,88,Talking in phone
16,44,40,44,44,40,56,40,60,48,52,56,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,56,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,56,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,56,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,56,72,48,52,68,76,36,76,Talking in phone
16,44,0,0,48,36,56,40,60,48,56,56,72,48,52,68,76,36,88,Talking in phone
16,44,0,0,48,36,56,40,60,48,56,56,72,48,52,68,76,36,88,Talking in phone
16,44,0,0,48,36,56,40,60,48,56,56,72,48,52,68,76,36,88,Talking in phone
16,44,0,0,48,36,56,40,60,48,56,56,72,48,52,68,76,36,88,Talking in phone
16,44,0,0,48,36,56,40,60,48,56,56,72,48,52,68,76,36,88,Talking in phone
16,44,44,44,48,32,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,48,32,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,48,32,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,48,32,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,48,32,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,48,36,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,48,36,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,48,36,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,48,36,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,48,36,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,40,48,40,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,40,48,40,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,40,48,40,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,40,48,40,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,40,44,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,40,44,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,40,44,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,40,44,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,40,44,40,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,0,0,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,0,0,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,0,0,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,0,0,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,0,0,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,48,36,56,40,56,48,52,56,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,36,56,40,56,48,52,56,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,36,56,40,56,48,52,56,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,36,56,40,56,48,52,56,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,36,56,40,56,48,52,56,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,32,56,40,52,44,52,56,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,32,56,40,52,44,52,56,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,32,56,40,52,44,52,56,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,32,56,40,52,44,52,56,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,44,44,48,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,48,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,48,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,48,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,48,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,48,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,48,40,56,40,60,44,56,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,48,40,56,40,60,44,56,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,48,40,56,40,60,44,56,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,44,40,56,40,60,44,56,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,44,40,56,40,60,44,56,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,0,0,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,40,44,40,40,56,40,40,40,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,40,44,36,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,40,44,36,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,40,44,36,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,40,44,36,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,48,40,44,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,40,44,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,40,44,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,40,44,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,44,40,44,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,44,52,60,76,72,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,44,52,60,72,48,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,44,52,60,72,48,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,44,52,60,72,48,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,44,52,60,72,48,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,44,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,60,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,60,72,48,52,64,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,60,72,48,52,64,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,48,52,60,72,48,56,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,48,52,56,76,72,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,48,52,56,76,72,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,48,52,56,76,72,52,68,76,36,76,Talking in phone
16,48,44,44,44,36,56,40,60,48,52,56,76,72,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,48,52,56,76,72,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,48,52,56,72,48,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,48,52,56,72,48,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,48,52,56,72,48,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,48,52,56,72,48,52,68,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,48,52,56,72,48,52,68,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,44,52,56,76,72,52,64,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,44,52,56,76,72,52,64,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,44,52,56,76,72,52,64,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,44,52,56,76,72,52,64,76,36,76,Talking in phone
16,44,44,44,44,40,56,40,60,44,52,56,76,72,52,64,76,36,76,Talking in phone
16,48,44,44,48,32,56,40,60,48,52,56,76,72,52,64,76,36,76,Talking in phone
16,48,44,44,48,32,56,40,60,48,52,56,76,72,52,64,76,36,76,Talking in phone
16,48,44,44,48,32,56,40,60,48,52,56,76,72,52,64,76,36,76,Talking in phone
16,48,44,44,48,32,56,40,60,48,52,56,76,72,52,64,76,36,76,Talking in phone
16,48,44,44,48,32,56,40,60,48,52,56,76,72,52,64,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,48,52,56,76,72,52,64,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,48,52,56,76,72,52,64,76,36,76,Talking in phone
16,48,44,44,44,40,56,40,60,48,52,56,76,72,52,64,76,36,76,Talking in phone
20,52,48,56,44,44,56,40,48,40,56,72,60,76,60,92,92,40,80,Talking in phone
20,52,48,56,44,44,60,40,48,40,56,72,60,76,60,92,92,44,64,Talking in phone
20,56,48,56,44,44,60,40,48,40,56,72,80,84,60,92,92,44,68,Talking in phone
20,52,32,56,36,48,56,44,48,40,56,68,44,60,60,92,60,52,72,Talking in phone
20,56,48,60,52,48,60,44,52,40,56,72,72,60,60,56,92,44,68,Talking in phone
20,56,48,56,36,48,60,44,48,40,56,68,32,60,60,92,60,52,84,Talking in phone
20,56,52,56,52,48,60,44,52,40,56,72,80,84,60,92,88,56,84,Talking in phone
20,56,52,56,52,48,60,40,52,40,56,72,80,68,60,92,88,56,84,Talking in phone
20,56,52,56,52,48,80,32,52,40,56,76,80,84,80,92,88,52,84,Talking in phone
20,56,52,56,56,44,80,32,48,40,56,72,80,72,60,92,88,52,84,Talking in phone
20,56,48,56,52,44,68,36,52,40,60,76,80,84,60,92,88,48,84,Talking in phone
20,56,48,56,40,44,68,36,60,40,56,72,80,84,60,92,88,48,64,Talking in phone
20,56,48,56,52,44,80,28,60,40,56,76,80,84,60,92,88,48,84,Talking in phone
20,56,52,56,52,44,68,32,56,40,56,72,80,84,60,92,88,52,84,Talking in phone
20,52,48,56,52,44,52,44,56,40,56,72,80,84,60,52,88,40,68,Talking in phone
20,52,48,56,44,40,52,40,56,36,56,72,80,80,76,68,88,40,64,Talking in phone
20,52,48,52,44,40,80,24,56,36,56,72,80,80,60,52,88,44,64,Talking in phone
20,52,48,52,44,40,80,24,60,36,56,68,80,80,60,52,88,44,64,Talking in phone
20,48,48,52,52,36,80,24,64,32,56,68,80,76,60,80,88,44,92,Talking in phone
20,48,48,52,52,36,80,20,56,36,56,68,80,76,56,36,88,44,84,Talking in phone
20,48,48,48,48,36,80,20,60,32,56,68,80,76,60,48,88,44,84,Talking in phone
20,44,48,48,52,36,80,20,64,28,56,64,80,72,80,76,88,44,84,Talking in phone
20,44,48,48,52,32,80,16,64,28,56,64,80,72,20,92,88,40,84,Talking in phone
20,44,48,48,48,32,80,16,56,32,56,64,80,72,56,44,88,40,92,Talking in phone
20,44,48,44,48,32,80,16,56,32,56,64,80,72,60,44,88,36,92,Talking in phone
20,40,48,44,48,32,80,16,56,28,56,64,80,72,56,64,88,40,88,Talking in phone
20,44,48,44,48,32,80,16,60,28,56,64,80,72,80,76,88,40,88,Talking in phone
20,40,48,44,48,32,80,16,56,28,56,64,80,72,60,64,88,40,88,Talking in phone
20,40,48,44,48,32,80,16,60,28,56,64,76,72,60,64,88,44,88,Talking in phone
20,40,48,44,48,32,80,16,60,28,56,64,76,76,56,64,92,32,88,Talking in phone
20,40,48,44,52,32,80,16,60,28,56,64,76,76,60,68,88,40,88,Talking in phone
20,40,48,44,48,32,80,16,60,28,56,64,76,76,60,44,88,40,88,Talking in phone
20,44,48,44,48,32,80,16,56,32,56,64,76,80,64,72,88,40,88,Talking in phone
20,44,48,48,52,32,80,20,56,32,56,68,76,84,64,72,88,40,84,Talking in phone
20,44,48,48,52,32,80,20,60,32,56,68,76,80,80,92,88,40,84,Talking in phone
20,44,48,48,52,36,80,20,60,32,56,68,76,80,80,92,88,44,84,Talking in phone
20,44,48,48,52,36,80,20,60,32,56,68,76,80,80,92,88,44,84,Talking in phone
20,44,48,52,52,36,80,20,64,32,56,68,76,80,80,72,88,48,92,Talking in phone
20,48,48,52,52,40,60,32,60,32,56,68,76,80,80,72,88,48,60,Talking in phone
20,48,48,52,52,36,80,20,48,32,56,68,80,80,80,68,48,32,84,Talking in phone
20,48,48,52,52,40,60,36,48,32,56,68,76,80,80,92,88,52,68,Talking in phone
20,48,52,52,52,40,60,32,48,32,56,68,76,80,80,92,88,48,68,Talking in phone
20,48,52,52,52,40,56,36,60,36,56,72,76,80,80,92,88,52,68,Talking in phone
20,48,52,52,56,40,80,28,68,32,56,72,80,80,56,72,88,52,92,Talking in phone
20,48,52,52,56,40,80,28,68,32,56,72,80,80,56,72,88,52,92,Talking in phone
20,52,52,52,60,44,80,24,68,32,56,72,80,80,56,72,88,48,84,Talking in phone
20,52,52,52,60,44,80,24,68,32,56,72,80,76,56,72,88,48,80,Talking in phone
20,48,52,52,56,40,80,28,68,32,56,72,80,80,56,72,92,44,80,Talking in phone
20,48,52,52,56,40,80,28,68,32,56,72,80,80,56,72,92,44,80,Talking in phone
20,48,52,56,56,40,80,28,68,32,56,72,80,80,56,72,92,32,80,Talking in phone
20,48,52,56,56,40,80,28,68,32,56,72,80,80,56,72,92,32,80,Talking in phone
20,52,52,56,52,40,80,28,48,36,56,72,80,76,56,72,92,32,68,Talking in phone
20,48,52,56,52,40,80,28,68,32,56,72,80,76,64,52,92,32,84,Talking in phone
20,48,52,56,52,40,80,28,68,32,56,72,80,76,64,52,92,32,84,Talking in phone
20,48,52,52,56,40,80,28,64,36,56,72,80,76,64,52,88,48,84,Talking in phone
20,48,52,52,56,40,80,28,64,36,56,72,80,76,64,52,88,48,84,Talking in phone
20,48,52,52,56,40,80,28,64,36,56,72,80,76,56,72,88,48,80,Talking in phone
20,48,52,52,56,40,80,28,64,36,56,72,80,76,64,52,88,48,80,Talking in phone
20,48,52,52,56,40,80,28,60,36,56,72,80,76,64,52,88,48,80,Talking in phone
20,48,52,52,56,40,80,28,60,36,56,72,80,76,64,52,88,48,80,Talking in phone
20,48,52,52,56,40,80,28,60,36,56,72,80,76,56,72,88,48,84,Talking in phone
20,48,52,52,52,40,80,28,60,36,56,72,80,80,56,72,88,48,84,Talking in phone
20,48,52,52,56,40,80,28,60,36,56,72,80,76,56,72,88,48,84,Talking in phone
20,52,52,56,52,40,60,36,60,36,56,72,80,76,64,52,88,48,80,Talking in phone
20,52,52,56,52,40,60,36,60,36,56,72,80,76,64,52,88,48,80,Talking in phone
20,52,52,52,52,40,60,36,48,36,56,72,80,76,64,52,88,52,80,Talking in phone
20,52,52,56,52,40,60,36,48,36,56,72,80,76,64,52,88,52,80,Talking in phone
20,52,52,56,56,40,60,36,48,36,56,72,80,76,24,24,88,52,80,Talking in phone
20,52,52,56,56,40,60,36,48,36,56,72,80,76,24,24,88,52,80,Talking in phone
20,52,52,56,56,40,80,28,44,36,56,72,80,80,24,24,88,48,92,Talking in phone
20,52,52,56,56,40,80,28,44,36,56,72,80,80,24,24,88,48,92,Talking in phone
20,52,52,56,56,40,80,28,44,36,56,72,80,80,24,24,88,48,84,Talking in phone
20,52,52,56,52,40,80,28,60,36,56,72,80,80,24,24,88,48,84,Talking in phone
20,52,52,56,52,40,80,28,60,36,56,72,80,80,24,24,88,48,84,Talking in phone
20,52,52,56,56,40,60,36,56,36,56,72,80,80,24,24,88,48,80,Talking in phone
20,52,52,56,56,40,60,36,56,36,56,72,80,80,24,24,88,48,80,Talking in phone
20,52,52,56,52,40,56,36,56,36,56,72,80,80,24,24,88,52,80,Talking in phone
20,52,52,56,52,40,56,36,56,36,56,72,80,80,24,24,88,52,80,Talking in phone
20,52,52,56,52,40,56,36,44,36,56,72,80,76,60,80,92,44,80,Talking in phone
20,52,52,56,52,40,56,36,44,36,56,72,80,76,60,80,92,44,80,Talking in phone
